subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,avg_hold_time,std_hold_time,avg_dd_time,std_dd_time,avg_ud_time,std_ud_time,typing_speed,rhythm_cv,overlap_ratio
s033,2,28,0.047738,0.095876,0.11821,0.074134,0.215673,0.160012,0.075175,0.19556,0.125584,0.117353,0.234303,0.151713,0.109139,0.13712,0.003816,0.111518,0.212675,0.092506,0.136778,0.137017,-0.029801,0.106895,0.142919,0.033461,0.049911,0.18161,0.110296,0.110793,0.323226,0.24842,0.078499,0.09253936363636363,0.028999206048692876,0.1875979,0.0646428022296373,0.10142170000000002,0.08162200914384415,5.86360508299933,0.34458167593464817,0.1
s033,2,29,0.043114,0.222312,0.215624,0.130858,0.198032,0.104232,0.081873,0.194589,0.085569,0.126733,0.288769,0.165365,0.147439,0.129997,0.004355,0.143214,0.248124,0.100151,0.17113,0.122823,-0.057167,0.059026,0.150106,0.040014,0.05621,0.111873,0.062407,0.133596,0.337262,0.136413,0.08369,0.10698936363636363,0.04343113726641918,0.20038869999999998,0.07503974243033562,0.0856963,0.07888712962067317,5.489331484260341,0.3744709092160713,0.1
s033,2,30,0.061453,0.196448,0.16256,0.084127,0.238525,0.188205,0.087056,0.228708,0.059422,0.119378,0.217719,0.149357,0.127135,0.18734,0.003461,0.122783,0.17872,0.115245,0.228568,0.098879,-0.041649,0.102057,0.131323,0.042792,0.065477,0.178298,0.0659,0.134424,0.295704,0.228208,0.058511,0.10826990909090908,0.04839017835357614,0.19516640000000002,0.0553640487584979,0.09735009999999998,0.0857618328297747,5.636216069979259,0.2836761139301476,0.1
s033,2,31,0.069301,0.232317,0.16257,0.080828,0.274893,0.17885,0.072062,0.175932,0.10501,0.113166,0.272786,0.150831,0.099203,0.145814,0.003613,0.122483,0.304885,0.107373,0.117748,0.102511,-0.05143,0.07552,0.106135,0.031766,0.034011,0.159536,0.042903,0.153242,0.281794,0.163865,0.075914,0.09213436363636363,0.03282239399944108,0.2056603,0.07658644592593827,0.0895351,0.07882231841927062,5.348625865079454,0.3723929324327979,0.1
s033,2,32,0.072761,0.254749,0.178143,0.100808,0.23065,0.14725,0.070092,0.181141,0.092541,0.108794,0.306377,0.095584,0.095441,0.128817,0.004912,0.118294,0.290307,0.112836,0.116821,0.098403,-0.042633,0.077206,0.099662,0.017122,0.069092,0.113926,0.078791,0.156682,0.305784,0.234051,0.050614,0.09423681818181819,0.030189700150277016,0.20098159999999998,0.08680117424218536,0.09185969999999999,0.08339351316372809,5.4731378394838135,0.4318861523807346,0.1
s033,2,33,0.0757,0.234527,0.154137,0.083258,0.164195,0.125309,0.07438,0.229437,0.099931,0.100017,0.207673,0.114634,0.106227,0.134627,0.00584,0.100929,0.208534,0.129949,0.151437,0.122866,-0.04747,0.110149,0.127978,0.028976,0.07773,0.155807,0.039966,0.097658,0.342496,0.129489,0.061461,0.09444963636363637,0.024420064448206217,0.19281399999999999,0.06718510886763195,0.07807610000000001,0.0666729038823119,5.704979928843342,0.34844516157115324,0.1
s033,2,34,0.045566,0.17647,0.126465,0.065665,0.232324,0.138769,0.088881,0.170501,0.132592,0.139331,0.347688,0.184106,0.173191,0.074732,0.002842,0.11097,0.239898,0.119753,0.175953,0.151774,-0.040162,0.093509,0.153799,0.03465,0.084336,0.171037,0.08618,0.12518,0.40091,0.218554,0.061948,0.10586636363636365,0.043645799945178525,0.21191330000000003,0.09764394287756807,0.10037489999999998,0.08050534407306277,5.190802087457465,0.4607730532714914,0.1
s033,2,35,0.049453,0.183087,0.148956,0.07202,0.22807,0.156046,0.056435,0.17978,0.117405,0.119821,0.288032,0.165764,0.153926,0.07981,0.003035,0.104872,0.278793,0.069671,0.170802,0.133602,-0.047806,0.116083,0.13671,0.032678,0.063202,0.106091,0.080288,0.108187,0.432111,0.166976,0.09459,0.10085372727272728,0.039082435118838,0.20460860000000003,0.10582100821061531,0.0893013,0.0749787616314706,5.376118110382456,0.5171874644503733,0.1
s033,2,36,0.066952,0.127069,0.087403,0.078607,0.259359,0.214048,0.082318,0.158166,0.142659,0.096745,0.277037,0.116734,0.139247,0.14068,0.004509,0.127812,0.183285,0.062766,0.177609,0.104089,-0.055454,0.096253,0.102406,0.036209,0.058408,0.172986,0.071456,0.146448,0.314313,0.210819,0.099488,0.10635336363636365,0.0369698065082108,0.18393900000000002,0.07473406772163699,0.0891149,0.08558059493243132,5.9802434502742745,0.4062980860973264,0.1
s033,2,37,0.065122,0.177439,0.160544,0.07928,0.229133,0.090036,0.073526,0.219389,0.101824,0.145475,0.188067,0.098586,0.108322,0.172833,0.00418,0.160348,0.221084,0.115217,0.197865,0.126238,-0.048122,0.102084,0.120626,0.033769,0.056378,0.137937,0.085393,0.132869,0.360309,0.289936,0.060637,0.10744600000000001,0.046508605001655344,0.1953055,0.07002389578842988,0.09313630000000002,0.09148638642266825,5.632201858114595,0.3585351779805387,0.1
s033,2,38,0.03792,0.255968,0.137893,0.060001,0.204535,0.095639,0.073815,0.155797,0.099734,0.141035,0.334379,0.156799,0.132059,0.153423,0.004693,0.118797,0.221896,0.115981,0.154973,0.129879,-0.046994,0.093151,0.165173,0.035949,0.061882,0.135707,0.047821,0.087644,0.512459,0.200854,0.069074,0.09366827272727275,0.03794007081461739,0.2269216,0.11853729908926464,0.08483689999999999,0.07477719461833861,4.84748917687871,0.5223711355179643,0.1
s033,2,39,0.050074,0.245652,0.112848,0.068455,0.234639,0.129484,0.076137,0.211394,0.084723,0.137906,0.232702,0.157034,0.136024,0.095205,0.00474,0.105881,0.262265,0.068264,0.159074,0.12568,-0.052775,0.115972,0.175724,0.032763,0.074144,0.156492,0.046682,0.098005,0.531531,0.172333,0.070436,0.09928254545454544,0.03480235309390339,0.2271284,0.12013934846687177,0.0756096,0.07038722518752959,4.843075546695173,0.5289490137621787,0.1
s033,2,40,0.054123,0.216038,0.113678,0.096763,0.227267,0.111732,0.066797,0.176644,0.073436,0.132439,0.202919,0.202613,0.14946,0.09941,0.003256,0.119174,0.213318,0.096596,0.146574,0.087361,-0.046284,0.113065,0.132489,0.031986,0.071523,0.134657,0.058703,0.124595,0.412317,0.140473,0.062354,0.10335154545454545,0.034832720606819204,0.19024200000000002,0.09279113774374025,0.07861889999999999,0.07128011608584199,5.782109103142313,0.4877531400332673,0.1
s033,2,41,0.085394,0.211776,0.132038,0.062354,0.168417,0.172055,0.06402,0.184035,0.110992,0.106622,0.276832,0.162256,0.143581,0.128427,0.002903,0.09952,0.186625,0.121689,0.166127,0.122535,-0.041504,0.100532,0.108536,0.031357,0.078103,0.15228,0.082676,0.132572,0.27882,0.20846,0.07537,0.10129045454545453,0.03371987194626823,0.1818283,0.05976802933945725,0.0982922,0.07950052440889235,6.049663336235338,0.3287058508075956,0.1
s033,2,42,0.046361,0.175904,0.147123,0.118157,0.249301,0.171473,0.072839,0.204197,0.156018,0.123851,0.241574,0.156605,0.147719,0.097069,0.00449,0.131683,0.222015,0.114854,0.168426,0.101287,-0.062423,0.103738,0.146502,0.043744,0.057505,0.199265,0.093363,0.126123,0.335421,0.210276,0.045352,0.10379581818181817,0.0421978247397142,0.19725349999999997,0.07203927655915672,0.1035523,0.08474703317003034,5.57658039020854,0.36521163328934797,0.1
s033,2,43,0.04493,0.187561,0.103454,0.095141,0.17436,0.187184,0.072409,0.186379,0.060823,0.150893,0.269069,0.145115,0.123745,0.127519,0.005417,0.159167,0.225215,0.089076,0.170256,0.112178,-0.043692,0.10093,0.132808,0.030782,0.053075,0.145522,0.049566,0.103106,0.246243,0.203699,0.048259,0.10199190909090908,0.04500454875110859,0.18068539999999997,0.05297870291017367,0.0831424,0.07898119660780026,6.087929627961087,0.29320963386127125,0.1
s033,2,44,0.06667,0.239295,0.180494,0.10389,0.230716,0.141949,0.036244,0.152017,0.062628,0.128395,0.222107,0.131575,0.109492,0.132049,0.004925,0.122965,0.204229,0.118231,0.123773,0.116753,-0.052569,0.118547,0.117133,0.030367,0.071273,0.101431,0.074836,0.127456,0.379711,0.130148,0.090602,0.099937,0.030316846468589047,0.18954410000000005,0.08474111935962507,0.0822584,0.07189870511614084,5.80339878687862,0.4470786212223901,0.1
s033,2,45,0.057078,0.17822,0.108515,0.079526,0.282927,0.194638,0.074664,0.211257,0.129839,0.134,0.227913,0.14849,0.120005,0.133172,0.004328,0.152666,0.197581,0.099613,0.178903,0.104679,-0.042166,0.086435,0.144651,0.029061,0.046284,0.154187,0.08411,0.122888,0.416377,0.246925,0.050848,0.10029972727272729,0.04412164545229679,0.20509640000000004,0.09039214168302709,0.10033529999999999,0.08724526117923732,5.363331584562185,0.44073000440635246,0.1
s033,2,46,0.072694,0.210214,0.140743,0.085271,0.251306,0.106815,0.057662,0.210073,0.129801,0.095996,0.235463,0.069302,0.157251,0.135302,0.003893,0.098166,0.23344,0.058775,0.152418,0.136239,-0.034426,0.10832,0.15472,0.024843,0.050881,0.150896,0.09496,0.160598,0.272933,0.195538,0.078112,0.10157899999999999,0.03924979194339761,0.1990586,0.050812391774273144,0.0790244,0.06907728069054253,5.526010933463814,0.255263471267448,0.1
s033,2,47,0.068695,0.173721,0.186227,0.091431,0.218475,0.172165,0.080268,0.170104,0.132462,0.092863,0.317709,0.190244,0.098478,0.096485,0.003797,0.090892,0.204791,0.079775,0.127797,0.108596,-0.04387,0.107266,0.114697,0.036078,0.056108,0.118191,0.049771,0.098689,0.353787,0.052629,0.083944,0.09058463636363638,0.01901405063774012,0.1876556,0.08880065354514259,0.08592780000000003,0.08101852086309923,5.86180215245375,0.4732107585013983,0.1
s033,2,48,0.051704,0.266986,0.186688,0.073698,0.168016,0.195503,0.069864,0.203574,0.074212,0.167791,0.251584,0.144049,0.135702,0.121957,0.003308,0.141882,0.15449,0.100659,0.12733,0.121048,-0.038547,0.070093,0.154525,0.038799,0.068938,0.1146,0.08022,0.132474,0.383209,0.195706,0.074576,0.10127745454545453,0.039807068189867074,0.19399890000000003,0.08507879519787656,0.0980597,0.0823574982406311,5.670135243034883,0.4385529547453465,0.1
s033,2,49,0.05535,0.217978,0.149278,0.101788,0.252586,0.083977,0.084669,0.110906,0.075244,0.143078,0.316186,0.181736,0.131516,0.110764,0.003181,0.10577,0.184791,0.083585,0.185451,0.096694,-0.026978,0.101857,0.172212,0.022929,0.072358,0.173195,0.098226,0.119439,0.391886,0.21134,0.09985,0.10919327272727274,0.03554116568457177,0.20271980000000003,0.0952358914424832,0.0882518,0.07652519860920177,5.426208984026227,0.4697907493228372,0.1
s033,2,50,0.057305,0.224212,0.082242,0.08384,0.248924,0.173173,0.063575,0.156574,0.146176,0.082329,0.198065,0.203928,0.14413,0.150247,0.004472,0.166722,0.231514,0.10497,0.141682,0.128003,-0.009953,0.103438,0.11992,0.031672,0.057937,0.153648,0.069815,0.096757,0.258867,0.249219,0.059492,0.09610972727272728,0.038891874838045314,0.1869974,0.05148609689399439,0.10557140000000001,0.08652462933652026,5.882434729039013,0.275330534759783,0.1
s033,3,1,0.03983,0.235288,0.117965,0.08055,0.176955,0.166356,0.080683,0.178001,0.102155,0.126235,0.241062,0.109651,0.104577,0.168882,0.00461,0.11939,0.118697,0.108642,0.124817,0.091098,-0.04753,0.099275,0.107906,0.028846,0.057808,0.102091,0.077411,0.104362,0.248164,0.193124,0.048299,0.08962054545454544,0.030595105364628623,0.1668144,0.060331417732388815,0.086123,0.07309218355686954,6.594154941060244,0.36166790226569046,0.1
s033,3,2,0.06176,0.218351,0.1136,0.097361,0.235073,0.100634,0.091206,0.179253,0.134862,0.122674,0.220067,0.178304,0.13301,0.142204,0.003985,0.138354,0.175146,0.114212,0.137259,0.09882,-0.043299,0.071945,0.144321,0.036986,0.058748,0.166242,0.100078,0.123612,0.283954,0.130242,0.076409,0.10112163636363637,0.030981708691654588,0.18634309999999998,0.053767407418848494,0.0869604,0.06722494506290884,5.903089516059356,0.28853982000648426,0.1
s033,3,3,0.089833,0.25923,0.094718,0.058798,0.193275,0.140043,0.075448,0.235809,0.075302,0.138376,0.332045,0.08881,0.090245,0.134493,0.003859,0.143113,0.190157,0.087684,0.142628,0.098087,-0.052191,0.112159,0.143097,0.047395,0.058609,0.111932,0.072284,0.121104,0.344003,0.168391,0.076026,0.10057627272727272,0.03244235289275705,0.2042128,0.08730483472777692,0.07262949999999999,0.06293274519013664,5.386537964319572,0.42751889427395334,0.1
s033,3,4,0.071802,0.2258,0.219753,0.083755,0.204923,0.174667,0.049967,0.193031,0.125032,0.12275,0.264272,0.125677,0.11732,0.135208,0.004758,0.114347,0.205936,0.128045,0.196787,0.100814,-0.049741,0.091123,0.140458,0.035724,0.054988,0.144548,0.101785,0.098655,0.247561,0.22802,0.101594,0.10028072727272726,0.04007717211104323,0.18625509999999995,0.0536795376479716,0.109372,0.09014010445597084,5.905878550439694,0.28820437542879557,0.1
s033,3,5,0.076221,0.16292,0.148389,0.094575,0.239878,0.178625,0.054874,0.244287,0.113148,0.138456,0.169786,0.10289,0.099836,0.133501,0.004156,0.11535,0.176105,0.108362,0.098611,0.139231,-0.051901,0.071038,0.101098,0.040218,0.050845,0.136211,0.081366,0.144987,0.391058,0.192871,0.045816,0.09005536363636363,0.033874125483243776,0.1894075,0.08416726452757958,0.09181240000000002,0.076674119430802,5.807584176972929,0.4443713162565707,0.1
s033,3,6,0.064246,0.211251,0.149515,0.097753,0.323752,0.111332,0.090232,0.233665,0.087446,0.112526,0.228269,0.183327,0.135369,0.124922,0.002692,0.131336,0.25986,0.115316,0.171852,0.099797,-0.040721,0.11712,0.125218,0.027212,0.041934,0.136829,0.05437,0.091734,0.286466,0.220041,0.07999,0.10309927272727273,0.035998825247751935,0.2030029,0.07717461861180641,0.09105300000000001,0.08176967061338955,5.418641802654051,0.380165085376394,0.1
s033,3,7,0.041176,0.223695,0.11934,0.082139,0.232605,0.190435,0.084551,0.171432,0.091181,0.156839,0.271355,0.142851,0.100641,0.122639,0.003627,0.156948,0.259215,0.08655,0.160479,0.135116,-0.055015,0.076551,0.122163,0.028286,0.059062,0.116916,0.065322,0.115967,0.351146,0.175423,0.064803,0.09992327272727274,0.042272096506066295,0.2006282,0.07960736725370754,0.08480000000000001,0.07723593439009532,5.482778592441142,0.39679049747643935,0.1
s033,3,8,0.05572,0.222849,0.141016,0.068111,0.225256,0.163668,0.046355,0.174921,0.104009,0.113579,0.299084,0.113681,0.102289,0.126337,0.002831,0.116605,0.195678,0.051417,0.163867,0.130435,-0.040105,0.082938,0.143834,0.03025,0.06852,0.130153,0.052125,0.143976,0.281532,0.179409,0.082455,0.09494681818181817,0.036936023006864674,0.1930079,0.0633180152325457,0.07983010000000001,0.07208430291671612,5.699248579980405,0.3280591724585054,0.1
s033,3,9,0.059975,0.156645,0.145568,0.071626,0.256106,0.146011,0.058401,0.189517,0.14247,0.111313,0.274252,0.137071,0.115562,0.086405,0.005339,0.088727,0.177882,0.099748,0.182877,0.101475,-0.032885,0.102982,0.150368,0.027616,0.06281,0.12391,0.051504,0.095438,0.337837,0.196252,0.037824,0.08977590909090909,0.03953757912784885,0.18543969999999999,0.08088609024774697,0.09186939999999999,0.07467358059388282,5.931847387587448,0.43618537932219037,0.1
s033,3,10,0.053292,0.180189,0.139507,0.09446,0.193571,0.135582,0.063232,0.196308,0.114859,0.073794,0.212796,0.088618,0.114842,0.112421,0.003647,0.105999,0.274902,0.09777,0.183113,0.109544,-0.049454,0.104604,0.121176,0.044722,0.062067,0.152393,0.069537,0.144336,0.328802,0.183524,0.072014,0.0974320909090909,0.03943536931094863,0.1882102,0.07130019932308121,0.08283120000000001,0.0689724796145374,5.844529148792149,0.3788327919249504,0.1
s033,3,11,0.057731,0.195077,0.148577,0.108932,0.278422,0.180331,0.060269,0.14793,0.118601,0.139876,0.251696,0.097141,0.147911,0.113286,0.003134,0.139674,0.229376,0.088689,0.199267,0.096623,-0.038049,0.101213,0.127743,0.029028,0.046638,0.103616,0.060803,0.170991,0.314224,0.223012,0.072938,0.11322181818181819,0.05045452537645792,0.18579929999999997,0.07899968460281626,0.0911267,0.08072826839197449,5.920366761338714,0.42518825609641,0.1
s033,3,12,0.056879,0.230408,0.189258,0.089362,0.120352,0.157852,0.088225,0.202791,0.092141,0.108333,0.295431,0.08915,0.124814,0.164737,0.004034,0.121711,0.192136,0.090544,0.174119,0.119855,-0.046274,0.074156,0.169697,0.041886,0.060237,0.124146,0.105333,0.141594,0.40571,0.185475,0.071151,0.10096190909090907,0.03682738337013518,0.20252630000000002,0.09008436897838235,0.09093989999999999,0.07606948753672525,5.431393354838359,0.44480328989543305,0.1
s033,3,13,0.041925,0.296949,0.149852,0.086475,0.347472,0.153929,0.088856,0.183394,0.119872,0.072791,0.315052,0.132994,0.133773,0.147641,0.004954,0.121342,0.234536,0.082725,0.141962,0.077325,-0.037925,0.087569,0.151598,0.026394,0.069231,0.138952,0.086301,0.145023,0.327342,0.2111,0.038478,0.09340227272727274,0.0376981613373674,0.22202609999999998,0.09491357658821349,0.09301960000000002,0.07651723751068558,4.95437248143349,0.4274883552579177,0.1
s033,3,14,0.085636,0.174235,0.126221,0.100767,0.249692,0.171921,0.069564,0.248718,0.100086,0.132633,0.229819,0.109855,0.114914,0.154086,0.004592,0.156342,0.243174,0.092292,0.198972,0.145389,-0.04133,0.119278,0.127503,0.040487,0.078104,0.119154,0.047024,0.124603,0.340112,0.279507,0.115533,0.11784963636363638,0.03685571029100573,0.20318819999999999,0.07045235935139275,0.09306550000000002,0.09017496081538132,5.413700205031591,0.3467344849949353,0.1
s033,3,15,0.057575,0.183383,0.108926,0.087318,0.22586,0.163052,0.078748,0.154169,0.129545,0.133679,0.170985,0.094206,0.118842,0.121603,0.003725,0.127541,0.179397,0.086578,0.144296,0.120843,-0.040291,0.115955,0.090868,0.046912,0.050938,0.173696,0.028269,0.166881,0.291922,0.233753,0.07242,0.10492663636363636,0.03775006858344161,0.1712726,0.05727354611220321,0.0854675,0.08016226431605944,6.422510080421503,0.3343999143365843,0.1
s033,3,16,0.064854,0.184874,0.148863,0.098543,0.259457,0.126993,0.061761,0.135203,0.120689,0.139741,0.35047,0.125709,0.082337,0.111278,0.004961,0.111833,0.214938,0.113696,0.180701,0.138871,-0.050094,0.091929,0.131127,0.049965,0.057142,0.118477,0.071544,0.155575,0.312373,0.182828,0.072715,0.10155736363636364,0.04117269372356569,0.19570680000000001,0.08580867589365437,0.0895154,0.07073256154652773,5.620652935922513,0.43845523767749506,0.1
s033,3,17,0.084238,0.252217,0.090727,0.109432,0.237881,0.191041,0.056935,0.194922,0.078787,0.147668,0.24027,0.182205,0.13205,0.11313,0.003989,0.121814,0.25828,0.079051,0.169403,0.084544,-0.034826,0.091435,0.085632,0.017123,0.066428,0.155609,0.063701,0.134058,0.378386,0.156298,0.068702,0.10746936363636364,0.03675637424249766,0.20008710000000002,0.09246871958001078,0.0828096,0.07587834518666486,5.497605792677289,0.46214231181614235,0.1
s033,3,18,0.059298,0.23777,0.097673,0.073172,0.190106,0.169241,0.065974,0.162243,0.090302,0.139715,0.233898,0.152026,0.102176,0.11016,0.004828,0.102381,0.247288,0.09744,0.113555,0.136133,-0.039413,0.090984,0.130277,0.037121,0.061234,0.183872,0.081011,0.095809,0.226164,0.212718,0.063761,0.08800536363636363,0.025764166488643592,0.18579110000000001,0.049746624049499304,0.09029469999999999,0.07614204886489753,5.920628060224629,0.26775567490553936,0.1
s033,3,19,0.073967,0.214352,0.115865,0.075471,0.287829,0.124144,0.06784,0.15375,0.101625,0.102712,0.239512,0.11848,0.130744,0.149007,0.004121,0.149287,0.195109,0.074881,0.167746,0.14396,-0.043289,0.07631,0.083301,0.047976,0.052814,0.132319,0.05739,0.148853,0.369384,0.235304,0.043999,0.09906754545454545,0.04311128624238353,0.1968523,0.08444333865189,0.08364970000000001,0.07578494742075545,5.587945886332037,0.4289679844340663,0.1
s033,3,20,0.051457,0.24646,0.180307,0.095274,0.215739,0.120912,0.05065,0.177978,0.111113,0.115121,0.231489,0.127569,0.107015,0.120768,0.004343,0.104159,0.222264,0.080402,0.106349,0.109315,-0.018808,0.137225,0.120976,0.043129,0.060927,0.155173,0.101278,0.129307,0.432167,0.252921,0.064256,0.09288545454545455,0.031051234733464748,0.20323290000000002,0.09482802565164421,0.10031659999999998,0.0803046507926741,5.412509490343345,0.4665977850321791,0.1
s033,3,21,0.066602,0.131501,0.201957,0.063806,0.205136,0.108125,0.093455,0.187201,0.100838,0.104651,0.214136,0.098051,0.126178,0.135439,0.003313,0.12076,0.219429,0.13039,0.167751,0.105358,-0.029616,0.115998,0.123754,0.034747,0.054982,0.106929,0.072061,0.176644,0.348784,0.152485,0.056366,0.10429027272727272,0.04249079703910227,0.1777667,0.07472467630806068,0.0872351,0.06968322935406417,6.187885582620367,0.42035247380153845,0.1
s033,3,22,0.056043,0.236986,0.14009,0.080221,0.257947,0.184334,0.040405,0.1311,0.149521,0.12016,0.241918,0.123093,0.113816,0.115048,0.003087,0.114452,0.206073,0.051927,0.14345,0.122325,-0.043787,0.110574,0.14366,0.038568,0.071844,0.148134,0.094345,0.128268,0.262202,0.274878,0.050674,0.09362790909090911,0.03501303459985879,0.18653930000000002,0.0600358586384467,0.10160559999999999,0.09336029195922167,5.896880710927938,0.3218402525368336,0.1
